node_number,X,Y,Z,amplitude,mean,gas_load,inertia_load
353,-100.1474269,-55.77447037,51.6,40.62999648,-29.00464284,15400000,1000
354,53.14604905,-185.5788174,51.6,0.563805737,0.402485488,15400000,1000
355,-87.04733026,-67.94260453,51.6,50.33710079,-35.93427903,15400000,1000
356,-79.66873135,-74.13398416,51.6,38.44813,-27.44706789,15400000,1000
357,-72.29013243,-80.32536378,51.6,16.17866052,-11.54950303,15400000,1000
358,-64.91153352,-86.51674341,51.6,21.90283979,15.63583795,15400000,1000
359,-57.53293461,-92.70812303,51.6,43.40213567,30.98359703,15400000,1000
360,-50.1543357,-98.89950266,51.6,58.40337737,41.69257283,15400000,1000
361,-42.77573679,-105.0908823,51.6,59.0043158,42.12156651,15400000,1000
362,-35.39713788,-111.2822619,51.6,54.35472248,38.80234911,15400000,1000
363,-28.01853897,-117.4736415,51.6,45.69414041,32.61979633,15400000,1000
364,-20.63994006,-123.6650212,51.6,37.03605859,26.43902878,15400000,1000
365,-13.26134115,-129.8564008,51.6,29.22747853,20.86469704,15400000,1000
366,-5.882742236,-136.0477804,51.6,21.5487198,15.38304139,15400000,1000
367,1.495856676,-142.23916,51.6,15.5536914,11.10335465,15400000,1000
368,8.874455587,-148.4305397,51.6,9.129435964,6.517254477,15400000,1000
369,16.2530545,-154.6219193,51.6,4.739435612,3.383353409,15400000,1000
370,23.63165341,-160.8132989,51.6,0.912300391,-0.651266286,15400000,1000
371,31.01025232,-167.0046785,51.6,1.551729166,-1.107736987,15400000,1000
372,38.38885123,-173.1960582,51.6,1.855896066,-1.324873416,15400000,1000
373,45.76745014,-179.3874378,51.6,0.971864573,-0.693787526,15400000,1000
374,66.96598266,-169.1088619,51.6,0.40302813,0.287710754,15400000,1000
375,62.35933813,-174.5988471,51.6,0.739401841,0.527838742,15400000,1000
376,57.75269359,-180.0888322,51.6,0.72545933,0.517885563,15400000,1000
377,178.1682391,-36.58317322,51.6,0.433306308,-0.309325516,15400000,1000
378,66.32306077,-159.4728477,51.6,2.068565981,1.47669266,15400000,1000
379,66.45708628,-149.8163393,51.6,5.251264303,3.748733853,15400000,1000
380,67.36719112,-140.2018801,51.6,9.833261072,7.019696009,15400000,1000
381,69.04748072,-130.691741,51.6,15.32315906,10.93878404,15400000,1000
382,71.48707215,-121.3475176,51.6,19.73593481,14.0889439,15400000,1000
383,74.67016464,-112.2297306,51.6,20.76667031,14.82475765,15400000,1000
384,78.57614189,-103.3974343,51.6,16.13510148,11.51840738,15400000,1000
385,83.1797056,-94.90783366,51.6,5.691740118,4.06317751,15400000,1000
386,88.45103937,-86.81591437,51.6,11.37606678,-8.121062759,15400000,1000
387,94.35600173,-79.17408625,51.6,27.26031887,-19.46039562,15400000,1000
388,100.8563474,-72.03184401,51.6,38.50188788,-27.48544423,15400000,1000
389,107.9099747,-65.43544661,51.6,44.17288675,-31.53381515,15400000,1000
390,115.4711988,-59.4276177,51.6,41.96182583,-29.95539938,15400000,1000
391,123.4910469,-54.04726885,51.6,35.42783739,-25.29096361,15400000,1000
392,131.917576,-49.32924759,51.6,26.38720459,-18.8371033,15400000,1000
393,140.696209,-45.30411167,51.6,17.50410555,-12.49570199,15400000,1000
394,149.7700884,-41.99793113,51.6,9.92474211,-7.085001828,15400000,1000
395,159.0804444,-39.4321195,51.6,5.08654543,-3.631145593,15400000,1000
396,168.5669755,-37.62329506,51.6,1.803943751,-1.287786081,15400000,1000
397,191.9881727,-20.11321769,51.6,0.21279277,-0.151906936,15400000,1000
398,187.3815282,-25.60320287,51.6,0.722980644,-0.516116097,15400000,1000
399,182.7748837,-31.09318804,51.6,0.646046455,-0.461194886,15400000,1000
400,45.05970846,103.1744025,51.6,27.23418886,19.44174218,15400000,1000
401,52.40613168,97.01002149,51.6,20.13218168,14.37181361,15400000,1000
402,59.75255489,90.84564048,51.6,6.206093423,4.430360238,15400000,1000
403,67.0989781,84.68125947,51.6,20.73515061,-14.80225663,15400000,1000
404,74.44540132,78.51687846,51.6,38.83993809,-27.72676903,15400000,1000
405,81.79182453,72.35249745,51.6,51.01846974,-36.42068941,15400000,1000
406,89.13824775,66.18811644,51.6,56.72888111,-40.49719581,15400000,1000
407,96.48467096,60.02373543,51.6,54.85167598,-39.15711052,15400000,1000
408,103.8310942,53.85935442,51.6,49.25547393,-35.16213507,15400000,1000
409,111.1775174,47.69497341,51.6,42.17768039,-30.10949198,15400000,1000
410,118.5239406,41.5305924,51.6,34.7660422,-24.81852617,15400000,1000
411,125.8703638,35.36621139,51.6,28.26078842,-20.17460346,15400000,1000
412,133.216787,29.20183038,51.6,21.9659334,-15.68087884,15400000,1000
413,140.5632102,23.03744937,51.6,14.99220315,-10.70252355,15400000,1000
414,147.9096335,16.87306836,51.6,9.427834726,-6.730273202,15400000,1000
415,155.2560567,10.70868735,51.6,3.947417169,-2.817953103,15400000,1000
416,162.6024799,4.544306345,51.6,1.119273192,0.799018511,15400000,1000
417,169.9489031,-1.620074664,51.6,1.917953358,1.369174422,15400000,1000
418,177.2953263,-7.784455674,51.6,1.952924589,1.394139427,15400000,1000
419,184.6417495,-13.94883668,51.6,0.840780671,0.600210317,15400000,1000
420,20.63377929,112.0647137,51.6,31.59240798,22.55295549,15400000,1000
421,37.68814814,108.022754,51.6,26.27041719,18.75373187,15400000,1000
422,29.39718238,111.0404187,51.6,27.36995349,19.53866084,15400000,1000
423,-29.36622071,112.0647137,51.6,36.45598679,26.02493133,15400000,1000
424,10.63377929,112.0647137,51.6,39.73074658,28.36269284,15400000,1000
425,0.633779293,112.0647137,51.6,45.56251997,32.52583621,15400000,1000
426,-9.366220707,112.0647137,51.6,46.52423698,33.2123796,15400000,1000
427,-19.36622071,112.0647137,51.6,44.06954532,31.46004253,15400000,1000
428,-58.43622049,98.53786451,51.6,32.75226903,23.38094871,15400000,1000
429,-37.57586952,111.1672967,51.6,31.62092093,22.57331028,15400000,1000
430,-45.39775631,108.5174329,51.6,29.74702741,21.23558885,15400000,1000
431,-52.46243403,104.2402821,51.6,30.83148839,22.00975594,15400000,1000
432,-99.06999978,50.2717478,51.6,23.41746088,-16.71708456,15400000,1000
433,-64.2410461,91.64270498,51.6,32.906767,23.49124056,15400000,1000
434,-70.04587172,84.74754545,51.6,22.27196678,15.89934761,15400000,1000
435,-75.85069733,77.85238592,51.6,9.464031318,6.756112964,15400000,1000
436,-81.65552294,70.95722639,51.6,11.7520198,-8.389445335,15400000,1000
437,-87.46034856,64.06206686,51.6,21.24085415,-15.16326455,15400000,1000
438,-93.26517417,57.16690733,51.6,24.81271339,-17.7131171,15400000,1000
439,-108.0,25.79859695,51.6,18.85777104,-13.4620467,15400000,1000
440,-103.9395642,42.8897053,51.6,20.02290205,-14.29380183,15400000,1000
441,-106.9709578,34.58200636,51.6,18.06857926,-12.89866437,15400000,1000
442,-108.0,16.05857478,51.6,21.20564263,-15.13812796,15400000,1000
443,-108.0,6.318552611,51.6,24.07670768,-17.18770291,15400000,1000
444,-108.0,-3.42146956,51.6,26.43048869,-18.86800257,15400000,1000
445,-108.0,-13.16149173,51.6,28.20934115,-20.13787663,15400000,1000
446,-108.0,-22.9015139,51.6,31.4680084,-22.46414994,15400000,1000
447,-94.42592917,-61.75122491,41.6,65.53473819,-46.78345621,15400000,1000
448,53.14604905,-185.5788174,41.6,0.778198922,-0.555534915,15400000,1000
449,-87.04733026,-67.94260453,41.6,77.40712139,-55.25882572,15400000,1000
450,-79.66873135,-74.13398416,41.6,80.91501487,-57.7630149,15400000,1000
451,-72.29013243,-80.32536378,41.6,79.48718231,-56.74372429,15400000,1000
452,-64.91153352,-86.51674341,41.6,69.87060277,49.87871128,15400000,1000
453,-57.53293461,-92.70812303,41.6,58.21735008,41.55977326,15400000,1000
454,-50.1543357,-98.89950266,41.6,51.41615118,36.70458339,15400000,1000
455,-42.77573679,-105.0908823,41.6,47.45076113,33.87379993,15400000,1000
456,-35.39713788,-111.2822619,41.6,43.98448806,31.39932243,15400000,1000
457,-28.01853897,-117.4736415,41.6,41.64370814,29.72830366,15400000,1000
458,-20.63994006,-123.6650212,41.6,38.61422536,27.56563876,15400000,1000
459,-13.26134115,-129.8564008,41.6,34.1304789,24.36481496,15400000,1000
460,-5.882742236,-136.0477804,41.6,30.55281565,21.81081906,15400000,1000
461,1.495856676,-142.23916,41.6,25.85175071,18.45485742,15400000,1000
462,8.874455587,-148.4305397,41.6,21.48762829,15.33942983,15400000,1000
463,16.2530545,-154.6219193,41.6,16.65902987,11.89242554,15400000,1000
464,23.63165341,-160.8132989,41.6,13.27013518,9.473186347,15400000,1000
465,31.01025232,-167.0046785,41.6,9.440784378,-6.739517623,15400000,1000
466,38.38885123,-173.1960582,41.6,6.344361559,-4.52906611,15400000,1000
467,45.76745014,-179.3874378,41.6,3.772401825,-2.693014439,15400000,1000
468,-97.41014332,-65.30767285,36.54627725,84.85714292,-60.57719223,15400000,1000
469,-95.28522728,-62.77529652,38.16874769,88.67833892,-63.30503953,15400000,1000
470,50.1618349,-189.1352653,36.54627725,1.927989745,-1.376339125,15400000,1000
471,-90.03154441,-71.49905247,36.54627725,99.01836668,-70.68650239,15400000,1000
472,-82.6529455,-77.6904321,36.54627725,102.6964326,-73.31217315,15400000,1000
473,-75.27434659,-83.88181172,36.54627725,102.0866484,-72.87686487,15400000,1000
474,-67.89574768,-90.07319135,36.54627725,87.87392062,62.73078705,15400000,1000
475,-60.51714876,-96.26457097,36.54627725,69.06072313,49.30056031,15400000,1000
476,-53.13854985,-102.4559506,36.54627725,58.8219879,41.99140744,15400000,1000
477,-45.75995094,-108.6473302,36.54627725,56.38905309,40.25460188,15400000,1000
478,-38.38135203,-114.8387098,36.54627725,56.13767642,40.07515092,15400000,1000
479,-31.00275312,-121.0300895,36.54627725,52.83421026,37.71689691,15400000,1000
480,-23.62415421,-127.2214691,36.54627725,50.78884479,36.25676644,15400000,1000
481,-16.2455553,-133.4128487,36.54627725,44.85660821,32.02190507,15400000,1000
482,-8.866956387,-139.6042283,36.54627725,40.50911958,28.91835187,15400000,1000
483,-1.488357476,-145.795608,36.54627725,32.71227394,23.35239729,15400000,1000
484,5.890241435,-151.9869876,36.54627725,26.42755127,18.8659057,15400000,1000
485,13.26884035,-158.1783672,36.54627725,21.10516757,15.06640163,15400000,1000
486,20.64743926,-164.3697468,36.54627725,15.56341442,11.11029569,15400000,1000
487,28.02603817,-170.5611265,36.54627725,10.59395856,7.562737097,15400000,1000
488,35.40463708,-176.7525061,36.54627725,7.176011727,-5.122758395,15400000,1000
489,42.78323599,-182.9438857,36.54627725,4.262554845,-3.042921262,15400000,1000
490,52.28675094,-186.602889,38.16874769,2.455906295,-1.753204312,15400000,1000
491,-100.3398084,-68.79911168,32.0,123.0861548,-87.86783808,15400000,1000
492,-99.40783208,-67.68842561,35.10420769,77.14666546,-55.07289338,15400000,1000
493,-87.42550667,-79.63549747,32.0,111.2007599,-79.38317972,15400000,1000
494,-93.88265751,-74.21730458,32.0,141.7852843,-101.2166346,15400000,1000
495,-75.34020179,-89.78695614,31.90076747,62.94786124,-44.93675546,15400000,1000
496,-81.38201652,-84.71036324,31.96554338,94.91566217,-67.75769402,15400000,1000
497,47.22690911,-192.6329737,31.90076747,0.582381555,-0.415746254,15400000,1000
498,39.56646468,-186.2050976,31.90076747,2.059478656,-1.470205458,15400000,1000
499,31.90602025,-179.7772215,31.90076747,3.761035354,2.68490022,15400000,1000
500,24.24557582,-173.3493454,31.90076747,6.26149026,4.469906557,15400000,1000
501,16.58513139,-166.9214693,31.90076747,11.07838743,7.908557637,15400000,1000
502,8.924686958,-160.4935932,31.90076747,17.354424,12.38884836,15400000,1000
503,1.264242527,-154.0657171,31.90076747,25.54807145,18.23806907,15400000,1000
504,-6.396201904,-147.637841,31.90076747,34.52385192,24.64563327,15400000,1000
505,-14.05664634,-141.2099649,31.90076747,44.59061809,31.83202209,15400000,1000
506,-21.71709077,-134.7820888,31.90076747,55.05604506,39.30300391,15400000,1000
507,-29.3775352,-128.3542127,31.90076747,64.0402615,45.71659009,15400000,1000
508,-37.03797963,-121.9263366,31.90076747,72.21689901,51.55366817,15400000,1000
509,-44.69842406,-115.4984605,31.90076747,74.20820178,52.97520442,15400000,1000
510,-52.35886849,-109.0705844,31.90076747,70.60143501,50.40043267,15400000,1000
511,-60.01931292,-102.6427083,31.90076747,58.48041189,41.74756546,15400000,1000
512,-67.67975735,-96.21483224,31.90076747,39.74208309,28.37078561,15400000,1000
513,48.14160342,-191.5428835,35.06887568,0.539054968,-0.384816591,15400000,1000
514,-82.11884561,-86.83214753,7.975198092,92.50815478,-66.03904021,15400000,1000
515,-79.86688187,-87.81093535,15.95039618,77.60356219,-55.39905975,15400000,1000
516,-77.61491813,-88.78972316,23.92559428,72.82149975,-51.98527599,15400000,1000
517,46.77833127,-193.167568,23.9255756,1.116835617,-0.797278382,15400000,1000
518,46.32975343,-193.7021622,15.95038374,2.789141128,-1.991091546,15400000,1000
519,45.88117558,-194.2367565,7.975191868,4.658408867,-3.3255106,15400000,1000
520,64.07343842,-172.5560619,20.0,5.005483193,-3.573277481,15400000,1000
521,61.65327751,-175.4402973,12.18168518,2.858185449,2.040380374,15400000,1000
522,56.21522533,-181.9211156,10.25072088,0.616063192,0.439790655,15400000,1000
523,51.85424607,-187.1183283,15.66116261,5.017227603,-3.581661457,15400000,1000
524,51.85424607,-187.1183283,24.33883739,4.677440522,-3.339096828,15400000,1000
525,56.21522533,-181.9211156,29.74927912,4.046664509,2.888803064,15400000,1000
526,61.65327751,-175.4402973,27.81831482,2.180267585,1.55643335,15400000,1000
527,64.07343842,-172.5560619,-20.0,2.697366491,-1.92557612,15400000,1000
528,61.65327751,-175.4402973,-27.81831482,2.821565294,2.014238253,15400000,1000
529,56.21522533,-181.9211156,-29.74927912,3.04807478,2.175937181,15400000,1000
530,51.85424607,-187.1183283,-24.33883739,2.93671464,-2.096440215,15400000,1000
531,51.85424607,-187.1183283,-15.66116261,4.030633718,-2.877359107,15400000,1000
532,56.21522533,-181.9211156,-10.25072088,0.640266526,0.457068752,15400000,1000
533,61.65327751,-175.4402973,-12.18168518,2.734160673,1.95184248,15400000,1000
534,66.96598266,-169.1088619,-30.48,1.733180263,1.237269961,15400000,1000
535,66.96598266,-169.1088619,-21.36,1.444386901,1.031108287,15400000,1000
536,66.96598266,-169.1088619,-12.24,4.37189654,-3.120977309,15400000,1000
537,66.96598266,-169.1088619,-3.12,5.239448742,-3.740299092,15400000,1000
538,66.96598266,-169.1088619,6.0,5.94187574,-4.241742467,15400000,1000
539,66.96598266,-169.1088619,15.12,4.236691318,-3.024458012,15400000,1000
540,66.96598266,-169.1088619,24.24,2.215598551,-1.581655179,15400000,1000
541,66.96598266,-169.1088619,33.36,2.703608694,-1.930032269,15400000,1000
542,66.96598266,-169.1088619,42.48,1.160600501,-0.828520939,15400000,1000
543,48.80776958,107.6411678,-35.60375949,29.85121928,21.30996861,15400000,1000
544,195.7362339,-15.64645239,-35.60375949,0.841534832,0.600748691,15400000,1000
545,56.1541928,101.4767868,-35.60375949,35.33953667,25.22792821,15400000,1000
546,63.50061601,95.31240578,-35.60375949,44.32178592,-31.64011009,15400000,1000
547,70.84703922,89.14802477,-35.60375949,54.05357679,-38.58736938,15400000,1000
548,78.19346244,82.98364377,-35.60375949,60.78969134,-43.39609708,15400000,1000
549,85.53988565,76.81926276,-35.60375949,67.78219474,-48.38785407,15400000,1000
550,92.88630887,70.65488175,-35.60375949,69.25683728,-49.44056084,15400000,1000
551,100.2327321,64.49050074,-35.60375949,67.97657762,-48.52661872,15400000,1000
552,107.5791553,58.32611973,-35.60375949,64.67115416,-46.1669674,15400000,1000
553,114.9255785,52.16173872,-35.60375949,57.74087217,-41.21962864,15400000,1000
554,122.2720017,45.99735771,-35.60375949,52.36601068,-37.38266223,15400000,1000
555,129.6184249,39.8329767,-35.60375949,43.50670471,-31.05824593,15400000,1000
556,136.9648482,33.66859569,-35.60375949,36.63023899,-26.14932531,15400000,1000
557,144.3112714,27.50421468,-35.60375949,29.19285061,-20.83997718,15400000,1000
558,151.6576946,21.33983367,-35.60375949,22.42176304,-16.00628312,15400000,1000
559,159.0041178,15.17545266,-35.60375949,16.75409684,-11.96029129,15400000,1000
560,166.350541,9.011071651,-35.60375949,11.32545937,-8.084935534,15400000,1000
561,173.6969642,2.846690641,-35.60375949,6.796436342,4.851789918,15400000,1000
562,181.0433874,-3.317690368,-35.60375949,3.648652137,2.604672925,15400000,1000
563,188.3898107,-9.482071378,-35.60375949,1.179122309,0.841743151,15400000,1000
564,50.97358765,110.2222893,-32.0,27.94174617,19.94684798,15400000,1000
565,50.29033828,109.4080244,-34.38320809,26.53186765,18.94037424,15400000,1000
566,197.9020519,-13.06533092,-32.0,0.249991235,-0.178461903,15400000,1000
567,58.32001087,104.0579083,-32.0,24.61180773,17.56969603,15400000,1000
568,65.66643408,97.89352725,-32.0,25.58460585,-18.26414999,15400000,1000
569,73.0128573,91.72914624,-32.0,41.98286617,-29.97041928,15400000,1000
570,80.35928051,85.56476523,-32.0,59.56390667,-42.52104304,15400000,1000
571,87.70570372,79.40038422,-32.0,73.89773126,-52.75356804,15400000,1000
572,95.05212694,73.23600321,-32.0,79.60791258,-56.82991053,15400000,1000
573,102.3985502,67.0716222,-32.0,81.54244777,-58.21092219,15400000,1000
574,109.7449734,60.90724119,-32.0,75.91322603,-54.19237478,15400000,1000
575,117.0913966,54.74286018,-32.0,67.55918917,-48.22865662,15400000,1000
576,124.4378198,48.57847917,-32.0,58.68327254,-41.89238213,15400000,1000
577,131.784243,42.41409817,-32.0,47.75591728,-34.09164261,15400000,1000
578,139.1306662,36.24971716,-32.0,37.83667588,-27.01056744,15400000,1000
579,146.4770894,30.08533615,-32.0,28.55400597,-20.38392347,15400000,1000
580,153.8235127,23.92095514,-32.0,20.00069821,-14.27795117,15400000,1000
581,161.1699359,17.75657413,-32.0,13.73332575,-9.803845428,15400000,1000
582,168.5163591,11.59219312,-32.0,7.778494793,-5.552854596,15400000,1000
583,175.8627823,5.427812108,-32.0,4.362954819,-3.114594063,15400000,1000
584,183.2092055,-0.736568902,-32.0,2.571538697,1.835751111,15400000,1000
585,190.5556287,-6.900949911,-32.0,1.083145606,0.773228009,15400000,1000
586,197.2188026,-13.87959582,-34.38320809,0.561669433,0.400960438,15400000,1000
587,52.77315978,112.3669358,0.0,22.74332101,16.23583452,15400000,1000
588,51.42348068,110.7584509,-24.0,23.54354928,16.80709555,15400000,1000
589,51.87337372,111.2946125,-16.0,19.36334271,13.82296046,15400000,1000
590,52.32326675,111.8307742,-8.0,21.23434385,15.15861695,15400000,1000
591,199.7016241,-10.92068438,-6.94e-15,2.395236612,1.709893846,15400000,1000
592,60.11958299,106.2025548,-3.47e-16,11.45883698,8.180150171,15400000,1000
593,67.46600621,100.0381738,-6.94e-16,12.00616007,-8.570869121,15400000,1000
594,74.81242942,93.87379279,-1.04e-15,33.43029356,-23.86497179,15400000,1000
595,82.15885263,87.70941178,-1.39e-15,53.53676581,-38.21843216,15400000,1000
596,89.50527585,81.54503077,-1.73e-15,68.70185436,-49.04437407,15400000,1000
597,96.85169906,75.38064976,-2.08e-15,77.39150643,-55.24767842,15400000,1000
598,104.1981223,69.21626875,-2.43e-15,78.94102824,-56.35383967,15400000,1000
599,111.5445455,63.05188774,-2.78e-15,75.7840913,-54.10018924,15400000,1000
600,118.8909687,56.88750673,-3.12e-15,68.51296642,-48.90953201,15400000,1000
601,126.2373919,50.72312572,-3.47e-15,59.38190675,-42.39111817,15400000,1000
