node_number,X,Y,Z
7841,70.64729924,-63.12043274,-13.51624046
7842,57.91307738,-93.55392075,37.87978399
7843,72.07698603,-100.4976361,28.7728845
7844,67.14271288,-89.72708524,43.47758801
7845,74.62246765,-91.07795762,27.05083863
7846,63.89080768,-83.27165981,32.57660373
7847,59.1919462,-72.68803347,25.96454191
7848,48.92621572,-144.1031164,34.70733388
7849,53.35537088,-148.091939,-7.654654848
7850,52.22459289,-150.5740769,-18.05384945
7851,55.16179719,-141.6767935,-16.95936285
7852,40.59663286,-180.4406552,5.117240944
7853,37.65944775,-166.3653759,-2.449311581
7854,54.06397694,-135.8496447,38.338885
7855,44.5024724,-116.2273495,44.26185369
7856,49.20291513,-132.6258709,-29.94368938
7857,38.91101594,-140.4494486,-15.98231058
7858,46.43458316,-83.93464706,26.52045763
7859,55.64109951,-112.7879092,-23.20543666
7860,56.75216516,-123.1166232,-22.91865848
7861,25.00247508,-128.194019,-6.839291548
7862,49.56533126,92.10924741,-0.933117682
7863,36.00878892,-90.11180982,29.89778638
7864,14.84773133,-146.2073352,3.120827819
7865,14.60414028,-121.7366985,42.95933402
7866,16.6234292,-110.0475151,42.22110575
7867,25.54178651,-112.3206653,43.64189391
7868,18.08639876,-99.22594364,42.71162872
7869,32.1142046,-109.0926252,35.96888723
7870,23.13600661,-101.1350035,-32.08097923
7871,15.99420402,-136.2992434,2.963998104
7872,7.884357305,-113.9453523,-32.44578014
7873,16.58429723,-115.5481867,-24.68144636
7874,18.14576998,-139.2966322,42.88094863
7875,15.37826848,-126.5087523,34.9540688
7876,-5.591909345,-130.0009528,36.03035066
7877,36.63749818,104.0228552,0.292670769
7878,20.08585496,-95.03326327,-23.82958033
7879,19.15674324,98.95810487,1.036526305
7880,7.722768029,-98.63012028,-26.15537037
7881,15.06610319,112.8982216,11.69970888
7882,3.313168509,-126.8114893,-2.768096335
7883,11.0013391,-93.70609078,-7.500952108
7884,20.65067801,106.0628251,-27.21926987
7885,23.30078288,107.2937251,35.3779456
7886,6.838172905,112.8332661,14.24266593
7887,1.996809491,-105.5837823,-17.06653869
7888,-6.805260554,-105.1848675,-20.89545493
7889,22.24877457,105.254718,21.23075088
7890,5.597558861,-99.24684423,6.501583666
7891,-24.90739625,-115.8784127,-0.937517453
7892,-0.365598356,98.70764212,30.78446093
7893,-1.084287318,110.0658721,30.21816525
7894,-16.73109997,-107.130989,42.72240536
7895,-0.767804644,106.6666233,-0.37613216
7896,-7.498151726,116.0246072,-10.5359896
7897,-21.10754285,-99.06713461,-8.845266474
7898,-8.201380469,109.6117744,22.61163831
7899,-18.17221075,105.6089059,25.24112075
7900,-27.20211627,111.7166303,20.58724286
7901,-30.33709979,105.4614277,31.34699315
7902,-26.51731942,-125.7061121,-13.53989369
7903,-38.50045194,97.6933315,35.63646122
7904,-39.56863321,84.22230995,26.94458925
7905,-58.53703377,-101.4947031,-16.71698754
7906,-51.76898683,-102.0608098,-30.04809314
7907,-44.40575816,113.5779464,-29.29129401
7908,-34.11510457,99.17129646,-29.74914159
7909,-26.87758688,92.57306516,11.6322247
7910,-48.67662599,97.99158405,-25.75063263
7911,-59.46090912,94.41588941,-23.95756428
7912,-54.50078266,108.0815827,-13.73335963
7913,-65.42965679,99.17499244,-8.316168832
7914,-59.22753836,-87.88781458,-34.17046811
7915,-75.76453196,-83.8970546,-31.27499129
7916,-52.11311437,92.95368585,34.52109458
7917,-60.00997675,85.48858485,24.69888597
7918,-54.45786821,-87.71905446,-2.099065619
7919,-73.21227427,82.9596573,19.07582266
7920,-61.03026219,76.72794255,33.00493788
7921,-56.32884391,75.53688457,16.02201428
7922,-57.80431443,77.16170483,3.524980431
7923,-60.5464992,72.00478268,-14.09843211
7924,-55.7331803,80.54416868,-19.01257205
7925,-75.43754739,84.23183514,3.490703171
7926,-85.24127847,59.44699907,34.18855762
7927,-73.66213419,60.25310345,27.35580316
7928,-73.53830464,80.66651531,-17.22222795
7929,-85.76487856,74.19263756,-8.277353736
7930,-94.67366292,-42.02869668,32.59395945
7931,-72.12091219,-68.95104459,-2.768474127
7932,-76.66151544,-76.91301476,3.285438264
7933,-70.33935521,67.48185012,10.20130114
7934,-81.61222594,70.6800444,19.17323941
7935,-101.1161721,-26.49093651,30.33160774
7936,-94.90019197,-34.94582903,40.25048187
7937,-77.90688827,-51.30155376,-33.96105488
7938,-101.9468093,-10.85556701,24.97569835
7939,-103.5657013,-10.19946221,35.27714
7940,-98.17274678,32.70578227,28.74738254
7941,-109.1159638,21.15917129,28.70551957
7942,-92.20070039,11.98677846,22.45198752
7943,-103.1540667,10.68012519,19.98666204
7944,-89.24822697,77.68592822,13.24974519
7945,-71.57521771,-59.20698762,5.146111002
7946,-82.31231641,-58.99350877,0.629529635
7947,-109.4526411,-6.560977002,-30.08322706
7948,-96.62451795,27.60767766,-17.5771858
7949,-89.05851735,25.20869572,-22.10803725
7950,-93.43972157,17.31951254,-14.33874252
7951,-100.4469174,-34.10048382,14.0517036
7952,-110.3636435,-38.4194274,20.91902931
7953,-104.1890999,-28.17677298,-16.9420795
7954,-93.14366163,-30.62275281,-22.70934542
7955,-92.38606777,-71.73041153,-0.664257342
7956,-73.55661765,72.06006685,-24.29970202
7957,-94.46653861,73.7246584,-16.16234427
7958,-79.62143153,62.13115952,-24.3650555
7959,-88.92618072,44.27692339,-20.52276298
7960,-92.30328134,52.30080422,-23.409129
7961,-105.3644093,34.91110149,24.35157029
7962,-95.71242065,27.73066881,16.76838886
7963,-119.7469988,-47.56481679,17.59017498
7964,-108.8185622,-55.93109155,8.367477377
7965,-89.58862014,-37.12452725,8.495639761
7966,-100.4902413,-70.18482848,-18.20314063
7967,-114.9143082,-50.52945642,-22.81578567
7968,-112.8878177,-54.25144831,-8.310693664
7969,-111.7393932,-64.98229887,-8.38412184
7970,-92.50897233,-17.37604389,9.47330402
7971,-84.97247582,66.44219847,28.41393166
7972,-89.60378893,39.16642747,25.86626446
7973,-80.0178877,50.3825005,12.84990511
7974,-93.54000781,19.31211664,6.168170235
7975,-90.10986072,26.48016413,11.04730428
7976,-87.50108091,36.25432622,9.719917618
7977,-105.3426723,30.21005498,13.88467898
7978,-124.3334199,-42.1345103,-15.87782362
7979,-102.0093668,-15.08221772,3.418284079
7980,-92.33304784,-23.84823638,-7.109255577
7981,-96.02059452,41.90212342,-33.63386626
7982,-109.266906,39.4350555,-28.87808336
7983,-109.9634808,38.39405323,-12.90491015
7984,-104.5694495,73.37110476,-2.306944092
7985,-86.82213657,83.73673008,4.764497428
7986,-102.1223882,-60.31741388,3.559134518
7987,-92.3267644,-57.48613353,3.524637454
7988,-109.9909239,4.014858004,15.89141889
7989,-104.5407959,-7.340856221,12.58938848
7990,-116.3162299,-25.3489929,6.77780794
7991,-74.75970467,58.15896798,-8.472035901
7992,-83.13754931,44.91677857,-5.718522537
7993,-119.6563309,42.26009973,14.09714445
7994,-125.4412942,-42.12858605,10.56872486
7995,-131.0856184,-48.58645686,17.98727691
7996,-94.33767392,-40.81141506,-4.976431717
7997,-131.9965588,-53.19465133,-9.348132724
7998,-126.1151599,-48.66659616,-24.23095092
7999,-109.426797,62.9158356,-13.51700425
8000,-105.9698884,16.79625112,-8.716659494
8001,-107.7230261,-4.539811275,-15.50846499
8002,-90.91691606,33.542507,-7.894815044
8003,-116.4141368,61.56705123,12.24444937
8004,-111.0293985,73.67140154,15.32151839
8005,-118.3741488,71.38726348,-1.954696686
8006,-130.0659107,54.59345628,12.64806287
8007,-126.6210663,61.33431434,3.179556261
8008,-121.1270634,64.43809778,-15.29034965
8009,-131.5209334,45.16143855,-1.723140026
8010,-142.5974836,-40.71317321,8.562913571
8011,-155.3694566,-40.29824737,-10.430785
8012,-160.6661115,-35.94155728,6.677174668
8013,-148.5248992,42.02205007,-1.523968405
8014,-144.1927404,50.93403955,10.14139143
8015,-151.1596857,39.20017042,9.068555929
8016,-178.9808933,-35.25884303,6.427032532
8017,-172.3349327,-25.65863666,10.28516591
8018,-160.865237,41.12525718,8.542372901
8019,-163.7937548,-40.43232433,-8.046104459
8020,-167.4434128,-27.31022949,-7.360439112
8021,-181.9554311,-39.58988178,-3.345830091
8022,-154.2674534,-49.07404831,4.37636418
8023,-163.736403,34.95345084,-5.238282466
8024,-153.5950072,31.84447365,-5.195644338
8025,-168.1358889,36.90522885,8.701120738
8026,-167.9809256,16.19464025,3.394607161
8027,-172.797526,36.98544562,-11.56804282
8028,-197.9501093,-23.61824837,20.17520199
8029,-188.8557174,-34.66927127,2.359149201
8030,-178.7535242,32.00857116,3.282516161
8031,-171.8900671,29.59102108,10.6367989
8032,-185.6228418,-32.99596351,-17.06785461
8033,-185.8782927,-22.31153827,-4.319848599
8034,-197.6092448,-35.49248598,-4.974777057
8035,-193.0114033,-24.61784925,-10.56575386
8036,-194.5313869,-20.63829027,1.949225897
8037,-192.415692,35.82827295,16.26591936
8038,-175.2535079,21.50993333,-5.400411457
8039,-209.7366108,-20.63307407,9.000856101
8040,-203.4750803,-23.49385183,5.964412842
8041,-184.88615,34.9050223,-14.74376472
8042,-179.0547379,16.62954632,-0.653748532
8043,-206.2172011,-20.81810553,-10.37726097
8044,-215.7630168,-20.76115323,-19.10215487
8045,-179.583464,39.31702341,17.88085866
8046,-200.8532286,-4.579415656,7.194467305
8047,-212.1738275,-33.55927311,-2.054636946
8048,-222.7012353,-21.64168706,-1.684474892
8049,-229.7576062,-27.33496571,-15.20412931
8050,-234.0271153,-29.60279253,2.593985446
8051,-219.7944164,17.93736382,6.546367017
8052,-217.4193354,4.419220499,6.535117517
8053,-235.8457469,-8.557791017,-6.237521912
8054,-245.2724739,-21.02196047,3.097707973
8055,-242.6495259,18.03757887,9.29906044
8056,-246.388902,28.54064176,-14.24059721
8057,-251.4514792,-18.42940885,-7.853200475
8058,-252.546541,-26.03099129,15.95037251
8059,-251.9982388,27.01840955,8.303842907
8060,-255.2058165,17.16358416,-7.487072003
8061,-270.3671915,-18.98361196,0.193739278
8062,-281.5626588,27.570428,3.605366737
8063,-275.496336,12.94451613,4.869089206
8064,-272.5611369,17.91309402,-4.861826709
8065,-262.7735546,26.81741246,3.117113252
8066,-267.2624645,17.57004974,6.883602216
8067,-256.3786425,10.13333506,4.017582329
8068,-287.5107607,-16.69481161,6.093280104
8069,-291.5552631,-17.82879305,12.45687759
8070,-283.2706388,-12.02226352,-3.625652422
8071,-557.2842357,-20.60076903,15.753498
8072,-290.355445,24.35302634,9.177465373
8073,-283.3449865,17.50787179,10.19840073
8074,-556.3424088,-15.45675128,-15.44866397
8075,-283.5553849,6.985388884,-4.055187433
8076,-294.1810231,-9.956333661,-6.187363547
8077,-294.2948651,-25.91290313,-11.77116491
8078,-312.9388707,-18.81632486,7.585249641
8079,-297.5501164,23.64470885,-2.515855324
8080,-293.1214133,13.87841521,6.09713294
8081,-555.9642785,-22.20874722,-26.18375675
8082,-561.7121436,13.05920006,3.486734707
8083,-304.0793802,19.65952882,2.611941339
8084,-315.1352921,18.83915697,-0.664504789
8085,-305.3870339,-14.92688395,-8.471999633
8086,-321.386107,-26.58006298,10.24986156
8087,-315.3993237,-14.66701564,-9.034909642
8088,-326.3294759,-26.28205395,-1.876166317
8089,-319.2743337,25.10780315,13.42380429
8090,-324.1009641,16.59127788,7.824140224
8091,-329.7631789,-16.3116744,1.540081733
8092,-324.3830938,-8.87895458,3.614254575
8093,-327.0064786,19.04276914,-4.015769881
8094,-342.9836933,-16.16323027,9.377841817
8095,-332.8657279,-26.01484543,-7.917323072
8096,-338.7922027,-14.33753438,-4.29666191
8097,-339.9270596,-18.47078264,-13.37031673
8098,-332.6522386,10.32246748,7.65535866
8099,-314.4093263,10.09583337,4.322442392
8100,-352.0666069,-8.628474105,2.250008631
8101,-330.3028005,12.57831638,-7.998883226
8102,-520.198653,-59.86793481,-8.590058
8103,-340.9655444,8.362663848,-4.697744079
8104,-367.0516468,-28.78605937,4.94447592
8105,-378.2040564,26.75050056,7.664553135
8106,-481.6004101,-61.90468729,10.20781584
8107,-363.874337,16.27240521,6.842803602
8108,-366.5906362,-12.35432327,5.269184113
8109,-399.2993187,-17.9538321,25.19833742
8110,-396.3651803,-23.32576919,17.62969684
8111,-407.9463481,-9.555657807,13.77928919
8112,-401.1390674,-16.95302132,7.771157475
8113,-379.9893496,-22.12492179,9.653939021
8114,-389.9517479,-18.25520036,5.58469359
8115,-441.939183,16.7009792,38.3997366
8116,-441.353984,29.95395349,28.11916931
8117,-458.7786273,39.56523373,35.94842458
8118,-391.5871903,-23.47852184,-2.353011074
8119,-390.4392838,18.11013871,17.36337543
8120,-406.2638024,16.77010413,9.550659783
8121,-409.2123107,13.93149972,21.51866557
8122,-406.8028931,24.81786268,16.05186618
8123,-376.4557022,20.32679966,2.100546189
8124,-383.5186016,19.54915711,-0.52792917
8125,-377.4873617,0.006166498,-7.637874601
8126,-406.5439704,-13.97979544,25.62072209
8127,-416.374191,-23.87545722,20.2530352
8128,-424.0531975,-15.86049526,17.82176451
8129,-422.0604988,3.073325486,13.09198449
8130,-410.3568895,5.196053166,19.47630127
8131,-437.0123929,-0.925438194,30.17187552
8132,-378.8815567,-23.82572728,-22.01484789
8133,-393.6916345,-17.82167948,-17.26692066
8134,-420.3767246,-28.70860297,-2.602013925
8135,-416.1121809,-21.48783982,5.846369881
8136,-412.2968325,-9.622428569,-3.433401175
8137,-392.5683296,18.2181448,4.495047571
8138,-431.5518303,-22.8659821,8.867845327
8139,-449.8412121,-30.80516183,-4.504314193
8140,-421.0763356,28.21818059,12.29719848
8141,-422.9543928,16.75255632,16.74100832
8142,-427.2169089,2.666353153,30.07065135
8143,-405.4469797,13.09161591,-11.79419177
8144,-410.6258143,-19.30350621,-14.00483957
8145,-438.2347624,24.12183422,18.21925724
8146,-435.6947869,13.90348583,4.166870208
8147,-443.6323698,-4.28090179,16.33902629
8148,-439.418128,-27.90718348,-0.509615853
8149,-451.3979404,-31.68603359,-33.63796289
8150,-405.7110871,-5.427545926,-9.393127307
8151,-417.2155327,-5.021714801,-24.09427561
8152,-410.8088629,4.872304126,-13.9297568
8153,-429.0168627,-19.94482653,-14.15101254
8154,-412.7306191,20.42096813,-0.767993326
8155,-425.9615453,22.35660642,-6.111610614
8156,-435.9967663,35.45379514,2.723887919
8157,-443.8028056,15.2147164,-4.867642852
8158,-443.8871413,37.17208065,-0.320547245
8159,-446.6588624,-14.630086,-11.10572054
8160,-413.0980655,9.910569471,-22.60353448
8161,-427.1372651,18.54950208,-22.31692841
8162,-432.0445058,10.39419543,-15.01931148
8163,-443.2473753,-0.390789262,-19.25851794
8164,-434.291558,30.15463628,-8.599396697
8165,-443.9723274,17.09691717,-19.864951
8166,-435.1110089,18.65690194,-29.82493917
8167,72.25675643,72.75197035,-33.85524019
8168,33.69466601,87.77482615,-31.28480923
8169,-443.0968551,11.723104,-27.42789438
8170,-439.1231532,7.111959265,-18.65497894
8171,-439.0887416,14.81024084,-10.96273109
8172,-435.2695158,23.29204114,-0.60887029
8173,-432.1041416,21.38558858,-12.85583619
8174,-442.8756118,0.261330762,-10.80198783
8175,-435.6610329,-0.634017779,-25.17276667
8176,-424.0297948,8.761441764,-16.31741521
8177,-422.5374695,19.80952208,-13.19635217
8178,-406.2380371,11.96368442,-18.80659993
8179,-444.9651222,-16.29735007,-23.13388813
8180,-438.7619858,-17.8684115,-8.8987872
8181,-442.6945808,29.28149726,6.03392305
8182,-443.0480557,21.85691636,-10.98440445
8183,-427.6137599,18.45191135,8.222916592
8184,-405.2898998,15.23174443,0.514499485
8185,-420.1131902,12.23224838,-3.582207415
8186,-417.2699051,19.25535075,8.384227092
8187,-425.8450916,-10.22262533,-18.0340038
8188,-434.5425642,-26.90521471,-11.52007222
8189,-415.2475502,-6.495349837,-16.62342679
8190,-400.0486949,-10.6803767,-5.247535756
8191,-447.0872097,-26.93287418,4.634612756
8192,-432.9193594,-31.65461041,5.665032837
8193,-440.8985259,1.987019193,23.01133058
8194,-429.6207349,7.72801085,11.31279236
8195,-436.4404705,22.73926703,9.215037488
8196,-446.5946026,23.14409772,13.00596586
8197,-446.267636,19.46617838,24.10178484
8198,-432.6873212,14.99078824,17.25080921
8199,-414.5902915,-19.05585934,-4.014117138
8200,-420.978649,-17.08317849,-17.68471638
8201,-417.4594415,-20.72132193,-22.10943069
8202,-422.4982668,4.917388866,21.43059921
8203,-429.4145931,21.65875222,25.6755149
8204,-429.2586294,31.28898431,16.29079544
8205,-435.7140459,-14.27146897,6.617457761
8206,-439.3457662,-22.20679415,12.48777749
8207,-424.9570368,-19.94475101,0.63163004
8208,-395.6822569,27.11814376,1.082126424
8209,-396.8479826,-20.26266329,-7.342907039
8210,-414.0388778,-0.199525012,14.97219686
8211,-415.9370155,9.784908505,14.15926928
8212,-428.648047,-1.950393308,11.94655494
8213,-424.0948065,-15.85472431,26.99593474
8214,-420.3600211,-5.416401204,16.55831067
8215,-377.0228861,20.3413247,-5.560267935
8216,-382.7599672,17.09600608,9.903144046
8217,-382.6796649,-18.66129127,1.022374474
8218,-435.5131769,11.186869,36.70208758
8219,-393.3642703,-9.94911913,1.701237194
8220,-410.5182372,-19.1905915,12.63861721
8221,-403.3483305,-2.811895013,15.81672389
8222,-362.6394876,7.59062535,4.050327531
8223,-360.459626,26.39549428,6.529227018
8224,-364.2381122,-20.46739078,10.69195124
8225,-334.4136725,5.27029654,-6.19920311
8226,-353.0979928,10.56474338,-5.835573845
8227,-350.9973588,-15.91965993,8.4678955
8228,-309.2288557,14.47016397,7.47425141
8229,-335.9997549,-20.50085913,1.951817641
8230,-344.7731509,-7.536147779,-4.55574912
8231,-312.7450391,-12.85264968,0.169235371
8232,-332.2288349,-4.887987193,6.723725182
8233,-321.5921204,-17.51646103,-0.571015828
8234,-315.2817059,16.80512457,13.39771635
8235,-322.3910283,-16.37750095,-11.22939851
8236,-307.2624108,19.46313752,-7.02596501
8237,-313.822511,23.21652721,-7.677976662
8238,-299.3535634,26.19479379,6.623462501
8239,-293.224354,15.39314328,-5.85536603
8240,-295.9136334,5.184114198,6.01877976
8241,-309.7461944,-27.75535579,4.015004654
8242,-304.7285737,-19.02610945,8.406487177
8243,-289.7270832,-19.02727383,-1.520696921
8244,-287.1542284,20.80136095,0.191185936
8245,-295.2474246,25.40832208,15.85642924
8246,-283.5434308,-7.961487693,4.186553714
8247,-284.3820905,-25.15574794,2.776184972
8248,-257.6123224,17.32907067,9.294423786
8249,-252.4313806,8.059595467,-3.538586997
8250,-263.1180632,18.6317757,-1.516038676
8251,-257.6501959,28.05222825,-4.828700667
8252,-267.5321406,-15.12234672,-8.029002918
8253,-261.9747177,-16.33136144,1.299207256
8254,-256.6459161,25.61274678,-15.74692347
8255,-249.6604287,26.64308615,-22.48733901
8256,-239.0994505,16.43045321,0.477483138
8257,-238.6816357,-21.44235574,-1.742296127
8258,-212.1573592,26.53138101,3.635618854
8259,-216.6695586,21.39973228,-1.264871317
8260,-212.5339985,-23.59116882,0.7482141
8261,-205.8913289,-30.17880593,2.506047065
8262,-207.9381896,-1.140752187,7.613115232
8263,-211.3397193,-26.77392209,-6.334682609
8264,-174.4053458,10.44431414,-4.955155947
8265,-181.3025437,26.19417061,-1.46261515
8266,-194.8786391,29.41701324,-18.77036482
8267,-180.9572603,26.45163521,-10.71878084
8268,-187.0488864,32.53517225,-5.216778178
8269,-169.5314516,27.45640401,-9.361865861
8270,-188.7444238,29.09961688,12.41999762
8271,-194.874386,-28.9049826,0.21952727
8272,-184.7488732,-24.19714441,3.940955639
8273,-171.5143883,-28.92074283,1.16079365
8274,-178.3311914,-27.97096139,-5.709746814
8275,-172.3850409,36.74226543,-0.188561662
8276,-194.4518159,-33.38925819,17.70075575
8277,-158.280419,40.51479712,-1.075193188
8278,-163.6577954,-21.24993057,-4.518410398
8279,-158.7586827,-31.13582544,-2.862560552
8280,-137.0412338,53.72322858,17.47247273
8281,-141.3270402,47.16307811,1.19143107
8282,-148.9305567,45.201004,-10.46484251
8283,-134.3928193,-42.14714468,11.92176237
8284,-136.0828224,-46.69396995,2.594149813
8285,-121.6813598,52.4330895,-2.208602816
8286,-124.494617,33.09133957,-0.170980408
8287,-114.7171902,53.84374807,-12.48549173
8288,-124.4231113,67.21532286,-6.591854784
8289,-121.0110907,66.33706268,5.010206897
8290,-132.5653027,62.70555031,8.35342337
8291,-122.7011436,53.43971508,8.512275998
8292,-110.1247264,63.53733448,-1.506582471
8293,-103.520992,65.78069711,15.9149683
8294,-105.2552599,74.86504499,7.348928195
8295,-95.7010673,38.10748349,-17.06608621
8296,-94.86481576,38.49334933,0.40700651
8297,-107.7701728,-15.04376667,-15.37396143
8298,-107.5780878,27.55080615,-14.48599222
8299,-101.5077248,10.34450705,-15.33672064
8300,-98.56986624,19.07441974,-2.313513495
8301,-115.2052982,20.70390671,-2.758795086
8302,-106.4736619,64.17397216,-23.63430215
8303,-118.2850882,-42.83779283,-22.53086937
8304,-139.244481,-50.47589201,-5.113159819
8305,-139.3073126,-44.01642927,-10.95626319
8306,-128.8589178,-43.40256215,-7.147239715
8307,-126.8477843,-58.08037819,-6.909048013
8308,-97.59166051,-36.2262939,3.390477153
8309,-92.98999443,-38.82419403,-17.11151098
8310,-104.5573453,-43.11023219,-4.44252046
8311,-129.3442024,-39.51593039,17.96721525
8312,-121.1888531,-48.80758588,7.96319248
8313,-128.3266608,45.02077909,14.61850552
8314,-116.4937984,46.00667986,20.92628443
8315,-124.860329,34.52755411,8.171560026
8316,-80.58702554,54.44743411,0.912169561
8317,-79.01838157,66.89364501,-12.05664518
8318,-73.57240861,70.41893403,-4.565949301
8319,-111.8605379,-16.867466,0.922685053
8320,-113.4939434,-20.33173613,15.7300033
8321,-110.5230818,-34.39593606,-6.960041145
8322,-99.03018846,-2.727525351,13.55753821
8323,-109.2354886,12.02536204,13.87957562
8324,-79.83043913,76.91506857,-0.426195798
8325,-91.11096799,73.25247218,-1.051439276
8326,-100.9604715,79.9781282,-9.172962161
8327,-105.2205636,34.83512545,-20.26260266
8328,-105.4412207,46.36841217,-20.67955337
8329,-117.2607601,42.16798923,-10.90897192
8330,-87.8286234,35.98869209,-33.13373039
8331,-98.0978921,35.90331076,-28.50023866
8332,-94.04498798,-22.83385374,-16.59526742
8333,-112.8693492,22.77479348,12.52920643
8334,-97.3815955,39.85483632,12.46161021
8335,-90.43298764,50.6123863,14.93613298
8336,-90.48911598,48.91985693,27.29331281
8337,-87.06981118,63.79959817,19.39547822
8338,-84.74152507,55.95582477,25.80756952
8339,-75.70181499,70.22542411,28.0186359
8340,-94.90916801,-27.96504553,15.30286359
8341,-115.6840467,-61.20338132,-1.923610909
8342,-102.7187516,-52.61422127,4.304971904
8343,-120.7159536,-37.9159817,17.12940651
8344,-87.42632716,26.79897234,18.1192055
8345,-88.17466837,60.35194724,-17.83619239
8346,-94.69087264,50.47445897,-32.85397214
8347,-69.94937451,64.93653125,-18.66469392
8348,-101.2498648,79.93074649,-17.25962271
8349,-66.23836843,78.67212335,-20.8100598
8350,-104.1449671,-25.57507484,17.92409166
8351,-106.7917581,-39.84003801,9.197889122
8352,-98.54089459,-32.30504492,22.30179414
8353,-92.72073152,9.068622252,-18.13428925
8354,-104.1372848,-11.29530774,-23.2628235
8355,-97.39132908,72.92313366,16.11335274
8356,-102.4044626,-2.607058782,30.93764211
8357,-94.97851045,-20.12335744,25.13656238
8358,-96.74496925,-25.50260992,43.66064441
8359,-67.93107525,79.05100252,7.612602156
8360,-74.42959417,60.65156582,7.872215747
8361,-89.80556339,82.00652781,-8.835492766
8362,-67.06594163,87.79465927,-9.383221475
8363,-65.74654726,89.92849824,6.785784955
8364,-71.84631246,92.05197408,-3.326596496
8365,-45.42872362,84.08033263,-19.73428321
8366,-55.12233259,73.93026401,-5.378902293
8367,-65.43158846,79.28072942,17.7463541
8368,-52.836122,77.85910887,24.92130862
8369,-49.5943451,88.40584441,22.99433463
8370,-47.51629576,97.65523934,25.18049582
8371,-82.24116379,-81.20704141,-28.65832419
8372,-58.17584889,94.60221663,-2.089525382
8373,-56.82407513,87.03605989,-32.3721444
8374,-49.73772479,92.0460537,-16.80105789
8375,-39.37811946,97.75319385,-19.67774549
8376,-18.8119133,99.75288676,14.82757024
8377,-33.47482367,96.7097142,2.692278081
8378,-27.38834418,97.02138677,18.62119339
8379,-40.1892355,105.2527604,-23.7732799
8380,-36.56663266,107.0254,35.33974873
8381,-9.278747395,99.27123012,22.52102602
8382,-19.97904525,107.0970917,35.91786096
8383,-2.214450559,104.3287981,14.61480607
8384,-5.93315166,108.3798415,-11.84987624
8385,-16.92950518,106.6454338,-9.807527701
8386,10.04824188,103.6241658,-1.917425993
8387,-11.65358268,103.8724552,5.437873805
8388,-9.949910013,-101.1488392,33.78158666
8389,2.221417879,-105.3539463,1.574856636
8390,4.011103685,-103.546482,17.23631628
8391,15.21253515,-95.42035089,2.39807211
8392,11.18058479,104.1921777,18.50375464
8393,-2.572411188,-104.1337546,-11.69167312
8394,8.427678473,-113.3995396,-12.97281467
8395,13.89627154,-100.6232542,-19.29068778
8396,10.85760805,114.2249433,4.628489172
8397,6.070323439,-117.0712939,8.19892987
8398,22.23634201,-90.84581048,-31.84228331
8399,30.42951485,-99.64593093,-23.27772189
8400,26.4965751,-121.8404225,27.89324497
8401,27.3794645,-124.99571,35.75024412
8402,17.75830706,-120.0329828,27.62891469
8403,24.70749201,-143.2695278,34.87941472
8404,20.78766674,-128.5634693,8.661910396
8405,19.92288838,-128.0151459,-0.232432944
8406,19.12267353,-104.1437967,34.36865145
8407,34.05431789,-109.9425926,45.4508048
8408,39.44735389,-98.91719035,33.94117275
8409,51.24084059,-117.635971,23.02900284
8410,8.169001484,-111.9954731,45.70748359
8411,26.39505286,-121.2166023,44.02413811
8412,34.07243572,-91.94743851,19.3149854
8413,21.91870726,-125.1167844,-14.89929745
8414,26.00554501,-101.0507492,-3.500388218
8415,34.04293882,-131.6456709,-3.617423923
8416,47.05560683,-126.3213925,-21.39708002
8417,63.5037697,-113.4204734,-20.12157731
8418,60.48532274,-102.3703715,-23.51960416
8419,41.50380041,-109.7222472,-21.07274244
8420,53.86288044,-87.36364279,33.38801778
8421,52.88519469,-80.16924195,17.49344762
8422,47.30359729,-92.49204883,19.92783212
8423,47.42432326,-136.6560452,-10.58859761
8424,41.60887944,-133.4367132,-19.9261011
8425,32.18278413,-140.5141436,-8.615309126
8426,51.09350627,-141.9356753,-31.67247882
8427,47.77076772,-105.8277663,40.73091963
8428,48.65332587,-130.1809689,34.77380163
8429,44.00398436,-161.3553152,-0.725141572
8430,50.56561644,-145.4281104,2.2633863
8431,39.8120808,-138.0701047,35.56101873
8432,62.65364684,-80.71347905,21.20607853
8433,73.20140427,-80.61145,30.82239436
8434,63.46944253,-93.01458062,28.71586596
8435,77.79343231,-82.30663886,23.09789042
8436,60.41544901,-94.08988062,45.93871014
8437,57.6815538,-105.3791754,31.74013483
8438,75.7640866,-69.43003436,-7.169736561
8439,77.0947418,-57.75653424,-17.98792692
8440,71.8824497,-71.78121049,-17.77692617
8441,93.53260692,-58.77447454,-31.36782711
8442,72.39616597,-63.05639816,9.202304191
8443,82.04456302,-61.50302069,-2.041475325
8444,83.36307001,-41.16832065,8.657790481
8445,88.72959472,-50.2406949,17.42740991
8446,90.49473897,-56.47074458,7.675266289
8447,83.47974206,-60.92287867,31.17268659
8448,91.51767653,-27.16794178,9.172347074
8449,95.03152636,-33.74501124,25.71051947
8450,108.7828239,-44.66381495,9.675419919
8451,99.73963872,-17.6699949,38.27482121
8452,102.7481771,-19.23004568,26.34479993
8453,94.9521338,-14.16428187,20.26312327
8454,98.92380055,21.88534694,-22.75828729
8455,109.8287929,-40.00648638,-22.90395556
8456,108.0478074,-21.27605694,-30.3047223
